source,slug,name,name_zh_hans,category,source_page
infipoke_pokopia_items_zh_hans,stylishgoldwall(wallpaper),Stylish gold wall (wallpaper),时尚金色墙壁 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,patternedaged-stonewall(wallpaper),Patterned aged-stone wall (wallpaper),花纹旧石墙（壁纸）,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,aged-stonewall(wallpaper),Aged-stone wall (wallpaper),旧石墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,aged-stoneflooring(wallpaper),Aged-stone flooring (wallpaper),旧石地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,warningwall(wallpaper),Warning wall (wallpaper),警示墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,crystalwall(wallpaper),Crystal wall (wallpaper),水晶墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,moderncarpeting(wallpaper),Modern carpeting (wallpaper),现代地毯 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,iron-plateflooring(wallpaper),Iron-plate flooring (wallpaper),铁板地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,shoptiling(wallpaper),Shop tiling (wallpaper),商店瓷砖 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickwall(wallpaper),Brick wall (wallpaper),砖墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,concretewall(wallpaper),Concrete wall (wallpaper),混凝土墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stoneflooring(wallpaper),Stone flooring (wallpaper),石头地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lined-stoneflooring(wallpaper),Lined-stone flooring (wallpaper),条纹石地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,plasterwall(wallpaper),Plaster wall (wallpaper),灰泥墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stonebrickwall(wallpaper),Stone brick wall (wallpaper),石砖墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,diagonalwoodenflooring(wallpaper),Diagonal wooden flooring (wallpaper),斜纹木地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishtiling(wallpaper),Stylish tiling (wallpaper),时尚瓷砖 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brickflooring(wallpaper),Brick flooring (wallpaper),砖块地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,clothwall(wallpaper),Cloth wall (wallpaper),布艺墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,squaretiling(wallpaper),Square tiling (wallpaper),方格瓷砖 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,levee(wallpaper),Levee (wallpaper),堤坝 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cubelight(wallpaper),Cube light (wallpaper),方块灯 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,irontiling(wallpaper),Iron tiling (wallpaper),铁质瓷砖 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,darkmarbleflooring(wallpaper),Dark marble flooring (wallpaper),深色大理石地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,simpleflooring(wallpaper),Simple flooring (wallpaper),简约地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,hardwoodflooring(wallpaper),Hardwood flooring (wallpaper),硬木地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fish-scaletiling(wallpaper),Fish-scale tiling (wallpaper),鱼鳞瓷砖 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cobblestonewall(wallpaper),Cobblestone wall (wallpaper),鹅卵石墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,haypile(wallpaper),Hay pile (wallpaper),干草堆 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,broken-tilingwall(wallpaper),Broken-tiling wall (wallpaper),破损瓷砖墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,paintedwall(wallpaper),Painted wall (wallpaper),彩绘墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stripedwall(wallpaper),Striped wall (wallpaper),条纹墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cyberflooring(wallpaper),Cyber flooring (wallpaper),赛博地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,neonflooring(wallpaper),Neon flooring (wallpaper),霓虹地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roughwall(wallpaper),Rough wall (wallpaper),粗糙墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,modernwall(wallpaper),Modern wall (wallpaper),现代墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironplating(wallpaper),Iron plating (wallpaper),铁板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,hexagonalflooring(wallpaper),Hexagonal flooring (wallpaper),六边形地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,scrapcube(wallpaper),Scrap cube (wallpaper),废料方块 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,simplesquaretiling(wallpaper),Simple square tiling (wallpaper),简约方格瓷砖 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,puffy-treepillar(wallpaper),Puffy-tree pillar (wallpaper),蓬松树柱 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,feltmat(wallpaper),Felt mat (wallpaper),毛毡垫 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,triangle-designflooring(wallpaper),Triangle-design flooring (wallpaper),三角纹地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,crisscrosswoodenflooring(wallpaper),Crisscross wooden flooring (wallpaper),交错木地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lightwoodenwall(wallpaper),Light wooden wall (wallpaper),浅色木墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lightmarbleflooring(wallpaper),Light marble flooring (wallpaper),浅色大理石地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bronzewall(wallpaper),Bronze wall (wallpaper),青铜墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishbronzewall(wallpaper),Stylish bronze wall (wallpaper),时尚青铜墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironwall(wallpaper),Iron wall (wallpaper),铁墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishironwall(wallpaper),Stylish iron wall (wallpaper),时尚铁墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grassflooring(wallpaper),Grass flooring (wallpaper),草地地板 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokeballwall(wallpaper),Poké Ball wall (wallpaper),精灵球墙 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,polka-dotprint(wallpaper),Polka-dot Print (wallpaper),波点印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,vertical-stripeprint(wallpaper),Vertical-stripe print (wallpaper),竖条纹印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,horizontal-stripeprint(wallpaper),Horizontal-stripe print (wallpaper),横条纹印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ginghamprint(wallpaper),Gingham print (wallpaper),格纹印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tartanprint(wallpaper),Tartan print (wallpaper),苏格兰格纹印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,argyleprint(wallpaper),Argyle print (wallpaper),菱格纹印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,berryprint(wallpaper),Berry print (wallpaper),树果印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokeballprint(wallpaper),Poké Ball print (wallpaper),精灵球印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stylishpokeballprint(wallpaper),Stylish Poké Ball print (wallpaper),时尚精灵球印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,marble(wallpaper),Marble (wallpaper),大理石 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bubbleprint(wallpaper),Bubble print (wallpaper),气泡印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,houndstoothprint(wallpaper),Houndstooth print (wallpaper),千鸟格印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,vineprint(wallpaper),Vine print (wallpaper),藤蔓印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,swirlprint(wallpaper),Swirl print (wallpaper),漩涡印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,winterprint(wallpaper),Winter print (wallpaper),冬季印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,zig-zagprint(wallpaper),Zig-zag print (wallpaper),锯齿花纹（壁纸）,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,leafprint(wallpaper),Leaf print (wallpaper),叶子印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,flowerprint(wallpaper),Flower print (wallpaper),花朵印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,starprint(wallpaper),Star print (wallpaper),星星印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,curryprint(wallpaper),Curry print (wallpaper),咖喱印花 (墙纸),Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,largelostrelic,Large Lost Relic,大型遗失物,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,smalllostrelic,Small Lost Relic,小型遗失物,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,titlescreen,Title Screen,标题画面,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pallettown,Pallet Town,真新镇,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,oak'slab,Oak's Lab,大木博士的研究所,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roadtoviridiancity,Road to Viridian City,通往常磐市之路,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pewtercitytheme,Pewter City Theme,尼比市,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokemoncenter,Pokémon Center,宝可梦中心,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cavesofmt.moon,Caves of Mt. Moon,月见山的洞穴,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roadtoceruleancity,Road to Cerulean City,通往华蓝市之路,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fuchsiacitytheme,Fuchsia City Theme,浅红市,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokemongym,Pokémon Gym,宝可梦道馆,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roadtobill,Road to Bill,通往正辉之路,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,vermilioncitytheme,Vermilion City Theme,枯叶市,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,thes.s.anne,The S.S. Anne,圣安奴号,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,rockethideout,Rocket Hideout,火箭队秘密基地,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,silphco.,Silph Co.,西尔佛公司,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,battle!(gymleaderbattle),Battle! (Gym Leader Battle),对战！（馆主战）,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,unioncave,Union Cave,联合洞穴,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ecruteakcity,Ecruteak City,圆朱市,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,belltower,Bell Tower,铃铛塔,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fortreecity,Fortree City,茵郁市,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,sootopoliscity,Sootopolis City,琉璃市,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,route209(day),Route 209 (Day),209号道路（日间）,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,mt.coronet,Mt. Coronet,天冠山,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,gamecorner,Game Corner,游戏角,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,driftveilcity,Driftveil City,帆巴市,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,route10(unova),Route 10 (Unova),10号道路（合众）,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,dressupwithprops,Dress Up With Props,使用道具装扮,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,snowbellecity,Snowbelle City,映雪市,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,boutique,Boutique,精品店,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,supertraining!,Super Training!,超级特训！,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,contestspectacular,Contest Spectacular,华丽大型表演,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,hau'olicity(day),Hau'oli City (Day),好奥乐市（日间）,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,aetherparadise,Aether Paradise,以太乐园,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ultraruin,Ultra Ruin,究极城市废墟,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,wildarea(north),Wild Area (North),旷野地带（北）,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,wyndon,Wyndon,宫门市,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,rosetower,Rose Tower,洛兹塔,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,battle!(gymleader)1,Battle! (Gym Leader) 1,对战！（馆主）1,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,jubilifevillage,Jubilife Village,祝庆村,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,southprovince,South Province,南部地区,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,theacademy,The Academy,学园,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,areazero,Area Zero,零区,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,battle!(gymleader)2,Battle! (Gym Leader) 2,对战！（馆主）2,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,nugget,Nugget,金珠,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,silverbottlecap,Silver Bottle Cap,银色王冠,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,goldbottlecap,Gold Bottle Cap,金色王冠,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,rarebone,Rare Bone,贵重骨头,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,heartscale,Heart Scale,心之鳞片,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,miracleseed,Miracle Seed,奇迹种子,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,hardstone,Hard Stone,硬石头,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,mysticwater,Mystic Water,神秘水滴,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,metalcoat,Metal Coat,金属膜,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,twistedspoon,Twisted Spoon,弯曲的汤匙,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,silverpowder,Silver Powder,银粉,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,blackglasses,Black Glasses,黑色眼镜,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,blackbelt,Black Belt,黑带,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,silkscarf,Silk Scarf,丝绸围巾,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,sharpbeak,Sharp Beak,锐利之喙,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,poisonbarb,Poison Barb,毒针,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,never-meltice,Never-Melt Ice,不融冰,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,spelltag,Spell Tag,诅咒之符,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,charcoal,Charcoal,木炭,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,softsand,Soft Sand,柔软沙子,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fairyfeather,Fairy Feather,妖精之羽,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,dragonfang,Dragon Fang,龙之牙,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,leftovers,Leftovers,吃剩的东西,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,blacksludge,Black Sludge,黑色污泥,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,luckyegg,Lucky Egg,幸运蛋,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,destinyknot,Destiny Knot,红线,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lifeorb,Life Orb,生命宝珠,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ironball,Iron Ball,黑铁球,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,metalpowder,Metal Powder,金属粉,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bigroot,Big Root,大根茎,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,adrenalineorb,Adrenaline Orb,胆怯球,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,weaknesspolicy,Weakness Policy,弱点保险,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,terrainextender,Terrain Extender,增幅土地,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,widelens,Wide Lens,广角镜,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,throatspray,Throat Spray,喉咙喷雾,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lightclay,Light Clay,光之黏土,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,loadeddice,Loaded Dice,偷工骰子,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stickybarb,Sticky Barb,附着针,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,quickclaw,Quick Claw,先制之爪,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,laggingtail,Lagging Tail,后攻之尾,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,flameorb,Flame Orb,火焰宝珠,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,abilityshield,Ability Shield,特性护具,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,roomservice,Room Service,客房服务,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ringtarget,Ring Target,标靶,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,clearamulet,Clear Amulet,净化之符,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,zoomlens,Zoom Lens,对焦镜,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,rainbowfeather,Rainbow Feather,彩虹羽毛,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,silverfeather,Silver Feather,银色羽毛,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,partycookingpot,Party cooking pot,派对锅,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,smallnarrowrug,Small narrow rug,小型窄地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokeballdoormat,Poké Ball Doormat,精灵球门垫,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,smallroundrug,Small round rug,小圆地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,smallsquarerug,Small square rug,小方地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,dittorug,Ditto rug,百变怪地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,slowpokerug,Slowpoke rug,呆呆兽地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,charizardrug,Charizard rug,喷火龙地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,oblongrug,Oblong rug,长椭圆地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ratanrug,Ratan rug,藤编地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,largeroundrug,Large round rug,大圆地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lacerug,Lace rug,蕾丝地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pokeballmat,Poké Ball Mat,精灵球地垫,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,largenarrowrug,Large narrow rug,大长地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,largesquarerug,Large square rug,大方地毯,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,softmat,Soft mat,柔软地垫,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,balloonposter,Balloon Poster,海报・气球,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,moonlightposter,Moonlight Poster,月光海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,danceposter,Dance poster,舞蹈海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,oilpaintingposter,Oil painting poster,油画海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,sunnyposter,Sunny Poster,阳光海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,icecreamposter,Ice cream poster,冰淇淋海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,windmillposter,Windmill poster,风车海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,townscapeposter,Townscape poster,城镇风光海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,mountainposter,Mountain poster,山岳海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,acrylicposter,Acrylic poster,亚克力海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,watercolorposter,Watercolor poster,水彩海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,passionateposter,Passionate poster,热情海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,speedposter,Speed poster,速度海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,growthposter,Growth poster,成长海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,drinkposter,Drink poster,饮品海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,foodposter,Food poster,美食海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,technologyposter,Technology poster,科技海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,goldenposter,Golden poster,黄金海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,oceanposter,Ocean poster,海洋海报,Other,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,meadowposter,Meadow poster,草原海报,Other,https://infipoke.com/zh/game/pokopia/items
