kind,id,name,slug,description,category,tags,sources,event,inventory_status,collectible,order_key,order_value,trade_sell_value,trade_buy_value,trade_buy_quantity,life_coins,shop_level,mosslax,storage_capacity,habitat_item_category_ids,favorite_category_ids,image_url,variant_image_urls,source_page,source
placeable_item,1974,♪ Union Cave,union-cave,"Music CD #17. If you have a music player, you can listen to an eerie tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,17,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/union-cave.png,[],https://pokopiadex.com/items/union-cave,pokopiadex_items_in_collection
placeable_item,1975,♪ Ecruteak City,ecruteak-city,Music CD #18.,Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,18,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/ecruteak-city.png,[],https://pokopiadex.com/items/ecruteak-city,pokopiadex_items_in_collection
placeable_item,1976,♪ Bell Tower,bell-tower,"Music CD #19. If you have a music player, you can listen to a dignified tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,19,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/bell-tower.png,[],https://pokopiadex.com/items/bell-tower,pokopiadex_items_in_collection
placeable_item,1977,♪ Fortree City,fortree-city,"Music CD #20. If you have a music player, you can listen to a low-key tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,20,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/fortree-city.png,[],https://pokopiadex.com/items/fortree-city,pokopiadex_items_in_collection
placeable_item,1978,♪ Sootopolis City,sootopolis-city,"Music CD #21. If you have a music player, you can listen to a dreamy tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,21,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/sootopolis-city.png,[],https://pokopiadex.com/items/sootopolis-city,pokopiadex_items_in_collection
placeable_item,975,♪ Route 209 (Day),route-209-day,"Music CD #22. If you have a music player, you can listen to a nostalgic tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,22,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/route-209-day.png,[],https://pokopiadex.com/items/route-209-day,pokopiadex_items_in_collection
placeable_item,1979,♪ Mt. Coronet,mt-coronet,"Music CD #23. If you have a music player, you can listen to a celestial tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,23,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/mt-coronet.png,[],https://pokopiadex.com/items/mt-coronet,pokopiadex_items_in_collection
placeable_item,400,♪ Game Corner,game-corner,"Music CD #24. If you have a music player, you can listen to an upbeat, fast-paced tune.",Other,[],"[""Dig shiny dirt spot"",""Inspect CD shelf""]",,in-collection,Music CDs,music_cds_order,24,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/game-corner.png,[],https://pokopiadex.com/items/game-corner,pokopiadex_items_in_collection
placeable_item,1980,♪ Driftveil City,driftveil-city,"Music CD #25. If you have a music player, you can listen to a nautical tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,25,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/driftveil-city.png,[],https://pokopiadex.com/items/driftveil-city,pokopiadex_items_in_collection
placeable_item,640,♪ Route 10 (Unova),route-10-unova,"Music CD #26. If you have a music player, you can listen to a tense tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,26,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/route-10-unova.png,[],https://pokopiadex.com/items/route-10-unova,pokopiadex_items_in_collection
placeable_item,1981,♪ Dress Up With Props,dress-up-with-props,Music CD #27.,Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,27,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/dress-up-with-props.png,[],https://pokopiadex.com/items/dress-up-with-props,pokopiadex_items_in_collection
placeable_item,1982,♪ Snowbelle City,snowbelle-city,"Music CD #28. If you have a music player, you can listen to a melancholy tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,28,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/snowbelle-city.png,[],https://pokopiadex.com/items/snowbelle-city,pokopiadex_items_in_collection
placeable_item,1983,♪ Boutique,boutique,Music CD #29.,Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,29,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/boutique.png,[],https://pokopiadex.com/items/boutique,pokopiadex_items_in_collection
placeable_item,1984,♪ Super Training!,super-training,"Music CD #30. If you have a music player, you can listen to an energetic tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,30,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/super-training.png,[],https://pokopiadex.com/items/super-training,pokopiadex_items_in_collection
placeable_item,1985,♪ Contest Spectacular,contest-spectacular,"Music CD #31. If you have a music player, you can listen to a fun tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,31,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/contest-spectacular.png,[],https://pokopiadex.com/items/contest-spectacular,pokopiadex_items_in_collection
placeable_item,976,♪ Hau'oli City (Day),hauoli-city-day,"Music CD #32. If you have a music player, you can listen to a tropical tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,32,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/hauoli-city-day.png,[],https://pokopiadex.com/items/hauoli-city-day,pokopiadex_items_in_collection
placeable_item,884,♪ Aether Paradise,aether-paradise,"Music CD #33. If you have a music player, you can listen to a mysterious tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,33,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/aether-paradise.png,[],https://pokopiadex.com/items/aether-paradise,pokopiadex_items_in_collection
placeable_item,1986,♪ Ultra Ruin,ultra-ruin,"Music CD #34. If you have a music player, you can listen to a tune full of static and jumbled noises.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,34,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/ultra-ruin.png,[],https://pokopiadex.com/items/ultra-ruin,pokopiadex_items_in_collection
placeable_item,1987,♪ Wild Area (North),wild-area-north,"Music CD #35. If you have a music player, you can listen to a dynamic tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,35,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/wild-area-north.png,[],https://pokopiadex.com/items/wild-area-north,pokopiadex_items_in_collection
placeable_item,1988,♪ Wyndon,wyndon,Music CD #36.,Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,36,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/wyndon.png,[],https://pokopiadex.com/items/wyndon,pokopiadex_items_in_collection
placeable_item,1989,♪ Rose Tower,rose-tower,"Music CD #37. If you have a music player, you can listen to a high-tempo tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,37,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/rose-tower.png,[],https://pokopiadex.com/items/rose-tower,pokopiadex_items_in_collection
placeable_item,977,♪ Battle! (Gym Leader) 1,battle-gym-leader-1,"Music CD #38. If you have a music player, you can listen to an invigorating tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,38,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/battle-gym-leader-1.png,[],https://pokopiadex.com/items/battle-gym-leader-1,pokopiadex_items_in_collection
placeable_item,1990,♪ Jubilife Village,jubilife-village,"Music CD #39. If you have a music player, you can listen to a warm, nostalgic tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,39,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/jubilife-village.png,[],https://pokopiadex.com/items/jubilife-village,pokopiadex_items_in_collection
placeable_item,336,♪ South Province,south-province,"Music CD #40. If you have a music player, you can listen to a magnificent tune.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,40,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/south-province.png,[],https://pokopiadex.com/items/south-province,pokopiadex_items_in_collection
placeable_item,1991,♪ The Academy,the-academy,Music CD #41.,Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,41,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/the-academy.png,[],https://pokopiadex.com/items/the-academy,pokopiadex_items_in_collection
placeable_item,978,♪ Area Zero,area-zero,"Music CD #42. If you have a music player, you can listen to a tune that feels special somehow.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,42,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/area-zero.png,[],https://pokopiadex.com/items/area-zero,pokopiadex_items_in_collection
placeable_item,1992,♪ Battle! (Gym Leader) 2,battle-gym-leader-2,"Music CD #43. If you have a music player, you can listen to a tune that fills you with courage.",Other,[],"[""Dig shiny dirt spot""]",,in-collection,Music CDs,music_cds_order,43,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/battle-gym-leader-2.png,[],https://pokopiadex.com/items/battle-gym-leader-2,pokopiadex_items_in_collection
placeable_item,920,Nugget,nugget,It's made of pure gold that gives off a lustrous gleam. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,1,,,,,,,,[],"[2229,2231]",https://pokopiadex.com/images/items/item_ui/nugget.png,[],https://pokopiadex.com/items/nugget,pokopiadex_items_in_collection
placeable_item,1945,Silver Bottle Cap,silver-bottle-cap,A lovely silver bottle cap. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,2,,,,,,,,[],"[2229,2231]",https://pokopiadex.com/images/items/item_ui/silver-bottle-cap.png,[],https://pokopiadex.com/items/silver-bottle-cap,pokopiadex_items_in_collection
placeable_item,921,Gold Bottle Cap,gold-bottle-cap,A lovely gold bottle cap. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,3,,,,,,,,[],"[2229,2231]",https://pokopiadex.com/images/items/item_ui/gold-bottle-cap.png,[],https://pokopiadex.com/items/gold-bottle-cap,pokopiadex_items_in_collection
placeable_item,1953,Rare Bone,rare-bone,,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,4,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/rare-bone.png,[],https://pokopiadex.com/items/rare-bone,pokopiadex_items_in_collection
placeable_item,922,Heart Scale,heart-scale,An extremely rare scale. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,5,,,,,,,,[],[2204],https://pokopiadex.com/images/items/item_ui/heart-scale.png,[],https://pokopiadex.com/items/heart-scale,pokopiadex_items_in_collection
placeable_item,923,Miracle Seed,miracle-seed,A seed imbued with life force. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,6,,,,,,,,[],[2219],https://pokopiadex.com/images/items/item_ui/miracle-seed.png,[],https://pokopiadex.com/items/miracle-seed,pokopiadex_items_in_collection
placeable_item,924,Hard Stone,hard-stone,An unbreakable stone. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,7,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/hard-stone.png,[],https://pokopiadex.com/items/hard-stone,pokopiadex_items_in_collection
placeable_item,1946,Mystic Water,mystic-water,A teardrop-shaped gem. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,8,,,,,,,,[],[2220],https://pokopiadex.com/images/items/item_ui/mystic-water.png,[],https://pokopiadex.com/items/mystic-water,pokopiadex_items_in_collection
placeable_item,925,Metal Coat,metal-coat,A special metallic coating. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,9,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/metal-coat.png,[],https://pokopiadex.com/items/metal-coat,pokopiadex_items_in_collection
placeable_item,654,Twisted Spoon,twisted-spoon,A spoon imbued with telekinetic energy. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,10,,,,,,,,[],[2239],https://pokopiadex.com/images/items/item_ui/twisted-spoon.png,[],https://pokopiadex.com/items/twisted-spoon,pokopiadex_items_in_collection
placeable_item,926,Silver Powder,silver-powder,A shiny silver powder. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,11,,,,,,,,[],[2219],https://pokopiadex.com/images/items/item_ui/silver-powder.png,[],https://pokopiadex.com/items/silver-powder,pokopiadex_items_in_collection
placeable_item,972,Black Glasses,black-glasses,A pair of shady-looking glasses. Try hanging them up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,12,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/black-glasses.png,[],https://pokopiadex.com/items/black-glasses,pokopiadex_items_in_collection
placeable_item,927,Black Belt,black-belt,A thin black belt. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,13,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/black-belt.png,[],https://pokopiadex.com/items/black-belt,pokopiadex_items_in_collection
placeable_item,928,Silk Scarf,silk-scarf,A sumptuous scarf. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,14,,,,,,,,[],[2208],https://pokopiadex.com/images/items/item_ui/silk-scarf.png,[],https://pokopiadex.com/items/silk-scarf,pokopiadex_items_in_collection
placeable_item,929,Sharp Beak,sharp-beak,"A long, sharp beak. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,15,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/sharp-beak.png,[],https://pokopiadex.com/items/sharp-beak,pokopiadex_items_in_collection
placeable_item,655,Poison Barb,poison-barb,A small poisonous barb. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,16,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/poison-barb.png,[],https://pokopiadex.com/items/poison-barb,pokopiadex_items_in_collection
placeable_item,1947,Never-Melt Ice,never-melt-ice,A heat-repelling piece of ice. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,17,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/never-melt-ice.png,[],https://pokopiadex.com/items/never-melt-ice,pokopiadex_items_in_collection
placeable_item,930,Spell Tag,spell-tag,"A sinister, eerie tag. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,18,,,,,,,,[],[2237],https://pokopiadex.com/images/items/item_ui/spell-tag.png,[],https://pokopiadex.com/items/spell-tag,pokopiadex_items_in_collection
placeable_item,931,Charcoal,charcoal,Charcoal made by burning wood. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,19,,,,,,,,[],[2218],https://pokopiadex.com/images/items/item_ui/charcoal.png,[],https://pokopiadex.com/items/charcoal,pokopiadex_items_in_collection
placeable_item,932,Soft Sand,soft-sand,"Loose, silky sand. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,20,,,,,,,,[],[2233],https://pokopiadex.com/images/items/item_ui/soft-sand.png,[],https://pokopiadex.com/items/soft-sand,pokopiadex_items_in_collection
placeable_item,933,Fairy Feather,fairy-feather,A feather that gleams faintly when hit by light. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,21,,,,,,,,[],[2204],https://pokopiadex.com/images/items/item_ui/fairy-feather.png,[],https://pokopiadex.com/items/fairy-feather,pokopiadex_items_in_collection
placeable_item,973,Dragon Fang,dragon-fang,"A hard, sharp fang. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,22,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/dragon-fang.png,[],https://pokopiadex.com/items/dragon-fang,pokopiadex_items_in_collection
placeable_item,934,Leftovers,leftovers,Someone's leftover food. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,23,,,,,,,,[],[2216],https://pokopiadex.com/images/items/item_ui/leftovers.png,[],https://pokopiadex.com/items/leftovers,pokopiadex_items_in_collection
placeable_item,1954,Black Sludge,black-sludge,,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,24,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/black-sludge.png,[],https://pokopiadex.com/items/black-sludge,pokopiadex_items_in_collection
placeable_item,935,Lucky Egg,lucky-egg,"A round, white egg. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,25,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/lucky-egg.png,[],https://pokopiadex.com/items/lucky-egg,pokopiadex_items_in_collection
placeable_item,936,Destiny Knot,destiny-knot,"A long, thin, bright-red string. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,26,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/destiny-knot.png,[],https://pokopiadex.com/items/destiny-knot,pokopiadex_items_in_collection
placeable_item,937,Life Orb,life-orb,A beautiful red orb. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,27,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/life-orb.png,[],https://pokopiadex.com/items/life-orb,pokopiadex_items_in_collection
placeable_item,938,Iron Ball,iron-ball,"A round, black iron ball. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,28,,,,,,,,[],"[2213,2229]",https://pokopiadex.com/images/items/item_ui/iron-ball.png,[],https://pokopiadex.com/items/iron-ball,pokopiadex_items_in_collection
placeable_item,887,Metal Powder,metal-powder,"An extremely fine, yet hard metal powder. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,29,,,,,,,,[],[2231],https://pokopiadex.com/images/items/item_ui/metal-powder.png,[],https://pokopiadex.com/items/metal-powder,pokopiadex_items_in_collection
placeable_item,939,Big Root,big-root,The root of some plant. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,30,,,,,,,,[],[2219],https://pokopiadex.com/images/items/item_ui/big-root.png,[],https://pokopiadex.com/items/big-root,pokopiadex_items_in_collection
placeable_item,653,Adrenaline Orb,adrenaline-orb,"A round, blue ball. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,31,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/adrenaline-orb.png,[],https://pokopiadex.com/items/adrenaline-orb,pokopiadex_items_in_collection
placeable_item,940,Weakness Policy,weakness-policy,"A piece of paper with clean, neat writing on it. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,32,,,,,,,,[],[2215],https://pokopiadex.com/images/items/item_ui/weakness-policy.png,[],https://pokopiadex.com/items/weakness-policy,pokopiadex_items_in_collection
placeable_item,941,Terrain Extender,terrain-extender,A spray that looks like it could be dispersed over a wide area. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,33,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/terrain-extender.png,[],https://pokopiadex.com/items/terrain-extender,pokopiadex_items_in_collection
placeable_item,1948,Wide Lens,wide-lens,A lens that never gets cloudy. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,34,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/wide-lens.png,[],https://pokopiadex.com/items/wide-lens,pokopiadex_items_in_collection
placeable_item,1949,Throat Spray,throat-spray,A spray that provides relief for tired throats. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,35,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/throat-spray.png,[],https://pokopiadex.com/items/throat-spray,pokopiadex_items_in_collection
placeable_item,942,Light Clay,light-clay,Yellowish-green clay. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,36,,,,,,,,[],"[2233,2238]",https://pokopiadex.com/images/items/item_ui/light-clay.png,[],https://pokopiadex.com/items/light-clay,pokopiadex_items_in_collection
placeable_item,1950,Loaded Dice,loaded-dice,Dice that always rolls a good number. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,37,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/loaded-dice.png,[],https://pokopiadex.com/items/loaded-dice,pokopiadex_items_in_collection
placeable_item,943,Sticky Barb,sticky-barb,A prickly object that easily latches on to things. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,38,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/sticky-barb.png,[],https://pokopiadex.com/items/sticky-barb,pokopiadex_items_in_collection
placeable_item,944,Quick Claw,quick-claw,"A light, sharp claw. Try hanging it up in a frame!",Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,39,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/quick-claw.png,[],https://pokopiadex.com/items/quick-claw,pokopiadex_items_in_collection
placeable_item,1951,Lagging Tail,lagging-tail,A tremendously heavy tail of something. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,40,,,,,,,,[],[2213],https://pokopiadex.com/images/items/item_ui/lagging-tail.png,[],https://pokopiadex.com/items/lagging-tail,pokopiadex_items_in_collection
placeable_item,1952,Flame Orb,flame-orb,A bizarre orb that always gives off heat. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,41,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/flame-orb.png,[],https://pokopiadex.com/items/flame-orb,pokopiadex_items_in_collection
placeable_item,945,Ability Shield,ability-shield,A cute and rather unique-looking shield. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,42,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/ability-shield.png,[],https://pokopiadex.com/items/ability-shield,pokopiadex_items_in_collection
placeable_item,946,Room Service,room-service,A luxurious cart with a metal cloche. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,43,,,,,,,,[],[2208],https://pokopiadex.com/images/items/item_ui/room-service.png,[],https://pokopiadex.com/items/room-service,pokopiadex_items_in_collection
placeable_item,947,Ring Target,ring-target,A target with distinctive black and white rings. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,44,,,,,,,,[],[2229],https://pokopiadex.com/images/items/item_ui/ring-target.png,[],https://pokopiadex.com/items/ring-target,pokopiadex_items_in_collection
placeable_item,948,Clear Amulet,clear-amulet,An amulet that always stays clear and sparkling. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,45,,,,,,,,[],"[2211,2231]",https://pokopiadex.com/images/items/item_ui/clear-amulet.png,[],https://pokopiadex.com/items/clear-amulet,pokopiadex_items_in_collection
placeable_item,888,Zoom Lens,zoom-lens,A lens that never gets cloudy. Try hanging it up in a frame!,Other,[],"[""Appraise Small lost relic""]",,in-collection,Lost Relics (S),lost_relics_s_order,46,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/zoom-lens.png,[],https://pokopiadex.com/items/zoom-lens,pokopiadex_items_in_collection
placeable_item,357,Rainbow Feather,rainbow-feather,A mysterious feather that shines with a rainbow light. Looks like it feel from a Pokémon flying in the sky...,Other,[],"[""Drops from periodic large Pokemon flying overhead""]",,in-collection,,other_order,201,2000,,,,,,,[],[2231],https://pokopiadex.com/images/items/item_ui/rainbow-feather.png,[],https://pokopiadex.com/items/rainbow-feather,pokopiadex_items_in_collection
placeable_item,882,Silver Feather,silver-feather,A mysterious feather that shines with a silver light. Looks like it fell from a Pokémon flying in the sky...,Other,[],"[""Drops from periodic large Pokemon flying overhead""]",,in-collection,,other_order,202,,,,,,,,[],[2231],https://pokopiadex.com/images/items/item_ui/silver-feather.png,[],https://pokopiadex.com/items/silver-feather,pokopiadex_items_in_collection
placeable_item,988,Party cooking pot,party-cooking-pot,"A huge pot, perfect for cooking at parties. Grab your friends and bring a chef—it's time to cook!",Other,[],"[""Chef Dente""]",,in-collection,,other_order,203,,,,100,,,,[],[],https://pokopiadex.com/images/items/shop_ui/party-cooking-pot.png,[],https://pokopiadex.com/items/party-cooking-pot,pokopiadex_items_in_collection
placeable_item,1029,Small narrow rug,small-narrow-rug,A rug with a simple design. Try putting it under an important item!,Other,[],[],,in-collection,,other_order,204,,,,,,,,[],[],https://pokopiadex.com/images/items/crafting_ui/small-narrow-rug.png,[],https://pokopiadex.com/items/small-narrow-rug,pokopiadex_items_in_collection
placeable_item,2141,Poké Ball Doormat,poke-ball-doormat,A mat with a Poké Ball pattern. It would make the perfect welcome mat for a house!,Other,[],[],,in-collection,,other_order,205,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/poke-ball-doormat.png,[],https://pokopiadex.com/items/poke-ball-doormat,pokopiadex_items_in_collection
placeable_item,2142,Small round rug,small-round-rug,A rug with a simple design. Try putting it under an important item,Other,[],[],,in-collection,,other_order,206,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/small-round-rug.png,[],https://pokopiadex.com/items/small-round-rug,pokopiadex_items_in_collection
placeable_item,408,Small square rug,small-square-rug,A rug with a simple design. Try putting it under an important item!,Other,[],[],,in-collection,,other_order,207,,,,100,,,,[],[],https://pokopiadex.com/images/items/shop_ui/small-square-rug.png,[],https://pokopiadex.com/items/small-square-rug,pokopiadex_items_in_collection
placeable_item,2143,Ditto rug,ditto-rug,Ditto looks totally adorable with its broad smile. Sitting on this fluffy rug feels so great,Other,[],[],,in-collection,,other_order,208,,,,,,,,[],[],https://pokopiadex.com/images/items/dream_ui/ditto-rug.png,[],https://pokopiadex.com/items/ditto-rug,pokopiadex_items_in_collection
