kind,name,name_zh_hans,category,tag,selection_reasons,image_url,image_source,fallback_image_url,pokopiadex_slug,pokopiadex_category,pokopiadex_tags,infipoke_slug,infipoke_category,infipoke_tag,source_pages
decorative_item,Straw stool,草编凳,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/crafting_ui/straw-stool.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/strawstool.webp,straw-stool,Furniture,Relaxation,strawstool,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Straw table,草编桌,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/crafting_ui/straw-table.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/strawtable.webp,straw-table,Furniture,,strawtable,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,String lights,串灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/string-lights.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stringlights.webp,string-lights,Utilities,Decoration,stringlights,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Striped soil,条纹土壤,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/striped-soil.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stripedsoil.webp,striped-soil,Blocks,,stripedsoil,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Striped wall,条纹墙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/striped-wall.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stripedwall.webp,striped-wall,Blocks,,stripedwall,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Study desk,学习桌,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/study-desk.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/studydesk.webp,study-desk,Furniture,,studydesk,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish brick wall (lower),时尚砖墙（下）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-brick-wall-lower.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishbrickwall%28lower%29.webp,stylish-brick-wall-lower,Blocks,,stylishbrickwall(lower),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish brick wall (middle),时尚砖墙（中）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-brick-wall-middle.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishbrickwall%28middle%29.webp,stylish-brick-wall-middle,Blocks,,stylishbrickwall(middle),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish brick wall (upper),时尚砖墙（上）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-brick-wall-upper.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishbrickwall%28upper%29.webp,stylish-brick-wall-upper,Blocks,,stylishbrickwall(upper),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish Bronze wall,时尚青铜墙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-bronze-wall.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishbronzewall.webp,stylish-bronze-wall,Blocks,,stylishbronzewall,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish gold wall,时尚金墙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-gold-wall.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishgoldwall.webp,stylish-gold-wall,Blocks,,stylishgoldwall,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish iron wall,时尚铁墙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-iron-wall.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishironwall.webp,stylish-iron-wall,Blocks,,stylishironwall,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish Poké Ball print,时尚精灵球花纹,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-poke-ball-print.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishpokeballprint.webp,stylish-poke-ball-print,Blocks,,stylishpokeballprint,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish stone flooring,时尚石地板,Blocks,Road,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-stone-flooring.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishstoneflooring.webp,stylish-stone-flooring,Blocks,Road,stylishstoneflooring,Blocks,Road,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish stool,时尚凳,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/crafting_ui/stylish-stool.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishstool.webp,stylish-stool,Furniture,Relaxation,stylishstool,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish tiling,时尚瓷砖,Blocks,Road,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/crafting_ui/stylish-tiling.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishtiling.webp,stylish-tiling,Blocks,Road,stylishtiling,Blocks,Road,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish wall (lower),时尚墙（下）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-wall-lower.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishwall%28lower%29.webp,stylish-wall-lower,Blocks,,stylishwall(lower),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish wall (middle),时尚墙（中）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-wall-middle.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishwall%28middle%29.webp,stylish-wall-middle,Blocks,,stylishwall(middle),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Stylish wall (upper),时尚墙（上）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/stylish-wall-upper.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/stylishwall%28upper%29.webp,stylish-wall-upper,Blocks,,stylishwall(upper),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Substitute doll,替身玩偶,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/substitute-doll.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/substitutedoll.webp,substitute-doll,Misc.,Toy,substitutedoll,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Surface light,吸顶灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/surface-light.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/surfacelight.webp,surface-light,Utilities,Decoration,surfacelight,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Swirl print,漩涡花纹,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/swirl-print.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/swirlprint.webp,swirl-print,Blocks,,swirlprint,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Table setting,餐桌摆设,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/table-setting.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tablesetting.webp,table-setting,Misc.,Decoration,tablesetting,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tablet,平板电脑,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/tablet.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tablet.webp,tablet,Misc.,Toy,tablet,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tabletop mic,桌面麦克风,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/tabletop-mic.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tabletopmic.webp,tabletop-mic,Misc.,Toy,tabletopmic,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tall potted plant,大型盆栽,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/shop_ui/tall-potted-plant.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tallpottedplant.webp,tall-potted-plant,Misc.,Decoration,tallpottedplant,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tartan print,苏格兰格纹花纹,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/tartan-print.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tartanprint.webp,tartan-print,Blocks,,tartanprint,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tatami mat,榻榻米,Blocks,Road,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/tatami-mat.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tatamimat.webp,tatami-mat,Blocks,Road,tatamimat,Blocks,Road,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tea set,茶具,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/tea-set.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/teaset.webp,tea-set,Misc.,Decoration,teaset,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Team Rocket Wall Hanging,火箭队挂饰,Other,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/team-rocket-wall-hanging.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/teamrocketwallhanging.webp,team-rocket-wall-hanging,Other,Decoration,teamrocketwallhanging,Other,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Television,电视机,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/television.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/television.webp,television,Misc.,Toy,television,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tidal Bell,潮汐铃铛,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/tidal-bell.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tidalbell.webp,tidal-bell,Misc.,Toy,tidalbell,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tire toy,轮胎玩具,Outdoor,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/shop_ui/tire-toy.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tiretoy.webp,tire-toy,Outdoor,Toy,tiretoy,Outdoor,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tires,轮胎,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/tires.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tires.webp,tires,Outdoor,Toy,tires,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Toilet,马桶,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/toilet.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/toilet.webp,toilet,Misc.,Decoration,toilet,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Torch,火把,Outdoor,Decoration,infipoke_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/torch.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/torch.webp,torch,Outdoor,Relaxation,torch,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Towel Rack,毛巾架,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/towel-rack.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/towelrack.webp,towel-rack,Misc.,Decoration,towelrack,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Town map,城镇地图,Other,Toy,pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/town-map.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/townmap.webp,town-map,Other,Toy,townmap,Other,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Town streetlight,城镇路灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/town-streetlight.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/townstreetlight.webp,town-streetlight,Utilities,Decoration,townstreetlight,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Toy blocks,积木,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/crafting_ui/toy-blocks.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/toyblocks.webp,toy-blocks,Misc.,Toy,toyblocks,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Treasure,,Outdoor,Toy,pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/treasure.png,pokopiadex_items,,treasure,Outdoor,Toy,,,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Triangle-design flooring,三角花纹地板,Blocks,Road,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/triangle-design-flooring.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/triangle-designflooring.webp,triangle-design-flooring,Blocks,Road,triangle-designflooring,Blocks,Road,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tundra Fossil (body),冻土化石（身体）,Other,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/tundra-fossil-body.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tundrafossil%28body%29.webp,tundra-fossil-body,Other,Decoration,tundrafossil(body),Other,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tundra Fossil (head),冻土化石（头）,Other,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/tundra-fossil-head.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tundrafossil%28head%29.webp,tundra-fossil-head,Other,Decoration,tundrafossil(head),Other,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Tundra Fossil (tail),冻土化石（尾）,Other,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/tundra-fossil-tail.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/tundrafossil%28tail%29.webp,tundra-fossil-tail,Other,Decoration,tundrafossil(tail),Other,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Twisted potted plant,扭曲盆栽,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/shop_ui/twisted-potted-plant.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/twistedpottedplant.webp,twisted-potted-plant,Misc.,Decoration,twistedpottedplant,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Vending machine,自动贩卖机,Outdoor,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/shop_ui/vending-machine.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/vendingmachine.webp,vending-machine,Outdoor,Toy,vendingmachine,Outdoor,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Vertical-stripe print,竖条纹花纹,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/vertical-stripe-print.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/vertical-stripeprint.webp,vertical-stripe-print,Blocks,,vertical-stripeprint,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Vine print,藤蔓花纹,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/vine-print.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/vineprint.webp,vine-print,Blocks,,vineprint,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Vine wall decoration,藤蔓墙饰,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/vine-wall-decoration.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/vinewalldecoration.webp,vine-wall-decoration,Misc.,Decoration,vinewalldecoration,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Violet meteor lamp,紫罗兰流星灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/violet-meteor-lamp.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/violetmeteorlamp.webp,violet-meteor-lamp,Utilities,Decoration,violetmeteorlamp,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Volcanic ash,火山灰,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/volcanic-ash.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/volcanicash.webp,volcanic-ash,Blocks,,volcanicash,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Volcanic rock,火山岩,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/volcanic-rock.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/volcanicrock.webp,volcanic-rock,Blocks,,volcanicrock,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wall calendar,挂历,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/wall-calendar.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wallcalendar.webp,wall-calendar,Misc.,Decoration,wallcalendar,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wall light,壁灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/wall-light.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/walllight.webp,wall-light,Utilities,Decoration,walllight,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wall mirror,壁挂镜,Furniture,Toy,infipoke_category:furniture;infipoke_tag:toy;pokopiadex_category:furniture;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/wall-mirror.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wallmirror.webp,wall-mirror,Furniture,Toy,wallmirror,Furniture,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wall monitor,壁挂显示器,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/wall-monitor.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wallmonitor.webp,wall-monitor,Misc.,Toy,wallmonitor,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wall photo frame,壁挂相框,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/wall-photo-frame.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wallphotoframe.webp,wall-photo-frame,Misc.,Decoration,wallphotoframe,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wall storage box,壁挂收纳箱,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/wall-storage-box.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wallstoragebox.webp,wall-storage-box,Furniture,,wallstoragebox,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wall torch,壁挂火把,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/wall-torch.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/walltorch.webp,wall-torch,Outdoor,Decoration,walltorch,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wall-mounted flowers,壁挂花卉,Outdoor,Decoration,pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/wall-mounted-flowers.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wall-mountedflowers.webp,wall-mounted-flowers,Outdoor,Decoration,wall-mountedflowers,Outdoor,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wall-mounted table,壁挂桌,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/wall-mounted-table.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wall-mountedtable.webp,wall-mounted-table,Furniture,,wall-mountedtable,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Warning wall,警示墙,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/warning-wall.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/warningwall.webp,warning-wall,Blocks,,warningwall,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Washing machine,洗衣机,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/shop_ui/washing-machine.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/washingmachine.webp,washing-machine,Misc.,Toy,washingmachine,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Water basin,水盆,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/shop_ui/water-basin.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/waterbasin.webp,water-basin,Outdoor,Decoration,waterbasin,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Water pillar quarter,水纹四分之一柱,Buildings,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/water-pillar-quarter.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/waterpillarquarter.webp,water-pillar-quarter,Buildings,Decoration,waterpillarquarter,Buildings,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Waterproof seat,防水座椅,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/waterproof-seat.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/waterproofseat.webp,waterproof-seat,Furniture,Relaxation,waterproofseat,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Weather vane,风向标,Outdoor,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/weather-vane.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/weathervane.webp,weather-vane,Outdoor,Toy,weathervane,Outdoor,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wheelbarrow,独轮车,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/wheelbarrow.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wheelbarrow.webp,wheelbarrow,Outdoor,Decoration,wheelbarrow,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,White rock,白色岩石,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/white-rock.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/whiterock.webp,white-rock,Blocks,,whiterock,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Whiteboard,白板,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/crafting_ui/whiteboard.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/whiteboard.webp,whiteboard,Misc.,Decoration,whiteboard,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wiggly mirror,摆动镜子,Furniture,Toy,infipoke_category:furniture;infipoke_tag:toy;pokopiadex_category:furniture;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/wiggly-mirror.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wigglymirror.webp,wiggly-mirror,Furniture,Toy,wigglymirror,Furniture,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wing Fossil (body),翅膀化石（身体）,Other,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/wing-fossil-body.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wingfossil%28body%29.webp,wing-fossil-body,Other,Decoration,wingfossil(body),Other,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
decorative_item,Wing Fossil (head),翅膀化石（头）,Other,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/wing-fossil-head.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/wingfossil%28head%29.webp,wing-fossil-head,Other,Decoration,wingfossil(head),Other,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items
